TRANSACTION_DATE,Revised_Company_Name,REPORTER_NAME,BUYER_NAME,BUYER_STATE,QUANTITY,REPORTER_DEA_NO,BUYER_DEA_NO,DRUG_NAME,TRANSACTION_CODE,UNIT,ACTION_INDICATOR,ORDER_FORM_NO,CORRECTION_NO,STRENGTH,TRANSACTION_ID
04/02/2014,HIKMA PHARMACEUTICALS,BURLINGTON DRUG COMPANY INC,HEALTH MART PHARMACY #5593 (KY),KY,178,R721929,B465672,MORPHINE,S,GM,T,OF6047800,0,15,31971
01/09/2012,AMNEAL PHARMACEUTICALS LLC,MORRIS & DICKSON CO LLC,COMMUNITY PHARMACY #1898 (TN),TN,880,R831125,B422140,OXYMORPHONE,S,GM,T,OF5505089,0,40,6543
05/11/2011,ACTAVIS PHARMA INC,VALUEDRUGCO,FAMILY CARE PHARMACY #6977 (NC),NC,687,R195568,B820307,FENTANYL,X,MCG,S,OF2820956,0,40,6650
12/29/2011,PAR PHARMACEUTICAL INC,BELLCO DRUG CORP,KROGER PHARMACY #7855 (MI),MI,57,R553336,B209505,FENTANYL,T,MCG,S,OF6526705,0,30,44021
11/27/2012,ENDO PHARMACEUTICALS INC,SMITH DRUG COMPANY,CORNER DRUG STORE #9661 (KY),KY,117,R402522,B102677,HYDROCODONE,T,MCG,T,OF5467071,0,30,32312
12/20/2010,CADISTA PHARMACEUTICALS INC,PENN PHARMACEUTICAL SERVICES INC,MEDICO PHARMACY #9698 (PA),PA,135,R281989,B788131,FENTANYL,S,GM,T,OF6172657,0,80,33233
03/04/2013,WATSON LABORATORIES INC,PENN PHARMACEUTICAL SERVICES INC,GOOD NEIGHBOR PHARMACY #6129 (NC),NC,136,R972059,B722793,BUPRENORPHINE,X,ML,S,OF6971089,0,20,6222
01/14/2010,MALLINCKRODT LLC,BELLCO DRUG CORP,COMMUNITY PHARMACY #2294 (TN),TN,330,R876657,B410063,MORPHINE,T,ML,T,OF1866807,0,20,46519
05/05/2013,ABBOTT LABORATORIES,BELLCO DRUG CORP,SUNRISE PHARMACY #1684 (LA),LA,590,R926897,B302587,FENTANYL,X,MCG,S,OF3547132,0,40,32262
01/29/2011,TEVA PHARMACEUTICALS USA INC,BELLCO DRUG CORP,HOMETOWN PHARMACY #3657 (IN),IN,159,R993204,B892633,FENTANYL,P,ML,S,OF4249345,0,40,38290
02/13/2011,PAR PHARMACEUTICAL INC,BURLINGTON DRUG COMPANY INC,QUALITY CARE PHARMACY #3706 (PA),PA,82,R402142,B189737,MORPHINE,X,MCG,T,OF9045218,0,40,24112
07/28/2014,IMPAX LABORATORIES INC,VALUEDRUGCO,QUALITY CARE PHARMACY #4967 (SD),SD,212,R680971,B615470,FENTANYL,X,MCG,S,OF4498215,0,5,5605
02/04/2009,CADISTA PHARMACEUTICALS INC,KEYSOURCE MEDICAL INC,MEDICO PHARMACY #1621 (MI),MI,183,R650862,B154088,METHADONE,P,MCG,S,OF9607153,0,10,49488
11/25/2010,MYLAN PHARMACEUTICALS INC,BURLINGTON DRUG COMPANY INC,HARRIS TEETER PHARMACY #1274 (WA),WA,109,R513384,B199899,OXYCODONE,P,MCG,T,OF5012880,0,40,19343
12/06/2006,MYLAN PHARMACEUTICALS INC,KEYSOURCE MEDICAL INC,WINN-DIXIE PHARMACY #2866 (PA),PA,10,R635435,B540202,FENTANYL,X,ML,S,OF5390856,0,80,46265
12/22/2008,MYLAN PHARMACEUTICALS INC,CARDINAL HEALTH INC,VILLAGE PHARMACY #2028 (TN),TN,36,R762117,B695206,MORPHINE,X,MCG,S,OF7143409,0,10,20429
08/05/2011,SANDOZ INC,CARDINAL HEALTH INC,MEDICO PHARMACY #9307 (VA),VA,49,R727894,B193102,CODEINE,P,ML,S,OF9858892,0,80,35011
04/06/2011,CADISTA PHARMACEUTICALS INC,HD SMITH WHOLESALE DRUG CO,PEOPLES PHARMACY #6007 (WV),WV,69,R528221,B262454,CODEINE,S,MCG,T,OF7488512,0,40,6091
03/21/2009,PURDUE PHARMA LP,PRESCRIPTION SUPPLY INC,PEOPLES PHARMACY #8170 (VA),VA,42,R221794,B753452,METHADONE,T,MCG,T,OF1845192,0,5,44167
09/08/2011,VINTAGE PHARMACEUTICALS LLC,HENRY SCHEIN INC,HOMETOWN PHARMACY #8469 (NC),NC,125,R646891,B229588,HYDROCODONE,X,ML,S,OF9133887,0,5,15279
12/25/2009,TEVA PHARMACEUTICALS USA INC,BELLCO DRUG CORP,PUBLIX PHARMACY #2055 (NC),NC,169,R774178,B865031,OXYCODONE,S,ML,S,OF1753032,0,15,23950
04/29/2013,SANDOZ INC,MORRIS & DICKSON CO LLC,KROGER PHARMACY #9652 (OH),OH,42,R184137,B991831,MORPHINE,T,MCG,T,OF7084732,0,15,10850
11/06/2012,ENDO PHARMACEUTICALS INC,PRESCRIPTION SUPPLY INC,GOOD NEIGHBOR PHARMACY #7031 (IL),IL,170,R719044,B105207,BUPRENORPHINE,P,MCG,S,OF5251839,0,30,21208
11/19/2009,RHODES TECHNOLOGIES,MIAMI-LUKEN INC,MEDICO PHARMACY #5021 (MT),MT,89,R424954,B932464,METHADONE,S,MCG,S,OF6620300,0,5,40958
12/01/2011,ENDO PHARMACEUTICALS INC,BURLINGTON DRUG COMPANY INC,WINN-DIXIE PHARMACY #1509 (PA),PA,834,R818405,B994086,BUPRENORPHINE,X,ML,T,OF1628744,0,40,16262
04/07/2012,QUALITEST PHARMACEUTICALS,BELLCO DRUG CORP,CVS PHARMACY #7228 (FL),FL,230,R111869,B314738,MORPHINE,X,GM,S,OF2399313,0,15,46738
02/07/2010,VINTAGE PHARMACEUTICALS LLC,GULF COAST MEDICAL SUPPLY,MEDICO PHARMACY #7110 (HI),HI,196,R544786,B549401,MORPHINE,S,ML,S,OF8443820,0,40,7402
11/06/2011,ACTAVIS PHARMA INC,MIAMI-LUKEN INC,WALMART PHARMACY #6240 (NC),NC,154,R858119,B261534,OXYMORPHONE,T,MCG,T,OF1669021,0,10,21700
02/21/2012,MYLAN PHARMACEUTICALS INC,NATIONAL WHOLESALE DRUG CO INC,PUBLIX PHARMACY #6482 (ND),ND,100,R795535,B497822,MORPHINE,S,GM,T,OF8032794,0,10,24973
11/05/2007,ABBOTT LABORATORIES,BELLCO DRUG CORP,PEOPLES PHARMACY #9633 (ND),ND,62,R462107,B480072,MORPHINE,S,GM,T,OF8664594,0,80,17890
08/09/2009,MYLAN PHARMACEUTICALS INC,MORRIS & DICKSON CO LLC,WALGREENS #4408 (TN),TN,100,R661568,B787211,BUPRENORPHINE,P,ML,S,OF3745439,0,30,23920
10/14/2013,ENDO PHARMACEUTICALS INC,KEYSOURCE MEDICAL INC,SUNRISE PHARMACY #6475 (MA),MA,125,R470452,B571715,OXYCODONE,X,GM,T,OF9785366,0,40,40439
07/13/2011,MALLINCKRODT LLC,HENRY SCHEIN INC,WALGREENS #6125 (VA),VA,2599,R480725,B501052,CODEINE,P,GM,S,OF7067254,0,40,44191
05/29/2011,TEVA PHARMACEUTICALS USA INC,KINRAY LLC,MEDICO PHARMACY #2927 (MI),MI,751,R371852,B348320,FENTANYL,S,GM,T,OF2299892,0,15,21575
04/06/2011,TEVA PHARMACEUTICALS USA INC,HENRY SCHEIN INC,HARRIS TEETER PHARMACY #1096 (WV),WV,444,R264387,B207227,HYDROCODONE,S,GM,S,OF1792086,0,40,24442
01/16/2008,AMNEAL PHARMACEUTICALS LLC,DAKOTA DRUG INC,SUNRISE PHARMACY #5914 (NJ),NJ,20000,R245499,B553524,HYDROCODONE,X,GM,T,OF1072799,0,15,15166
01/30/2014,ACTAVIS PHARMA INC,DAKOTA DRUG INC,WINN-DIXIE PHARMACY #2902 (IN),IN,101,R391065,B772991,HYDROCODONE,S,MCG,S,OF7544404,0,15,37517
10/03/2011,TEVA PHARMACEUTICALS USA INC,GULF COAST MEDICAL SUPPLY,MAIN STREET PHARMACY #6528 (OH),OH,290,R307023,B203979,FENTANYL,P,ML,T,OF4926742,0,30,28867
04/14/2010,VINTAGE PHARMACEUTICALS LLC,CARDINAL HEALTH INC,HEALTH MART PHARMACY #9612 (IN),IN,104,R486222,B481393,BUPRENORPHINE,X,GM,S,OF2537795,0,30,36590
01/30/2009,AMNEAL PHARMACEUTICALS LLC,SMITH DRUG COMPANY,HOMETOWN PHARMACY #4482 (KY),KY,446,R140465,B501466,OXYCODONE,S,MCG,T,OF3131115,0,20,49894
05/20/2013,IMPAX LABORATORIES INC,GULF COAST MEDICAL SUPPLY,VILLAGE PHARMACY #3873 (PA),PA,39,R470711,B491353,BUPRENORPHINE,S,ML,S,OF4948116,0,80,49625
02/02/2011,VINTAGE PHARMACEUTICALS LLC,GULF COAST MEDICAL SUPPLY,COMMUNITY PHARMACY #7647 (MI),MI,293,R885067,B910369,FENTANYL,P,GM,S,OF9175277,0,10,25104
04/04/2011,ACTAVIS PHARMA INC,BURLINGTON DRUG COMPANY INC,CORNER DRUG STORE #6200 (PA),PA,783,R216245,B959454,OXYCODONE,P,GM,T,OF1016888,0,80,22863
06/18/2013,MYLAN PHARMACEUTICALS INC,KEYSOURCE MEDICAL INC,PUBLIX PHARMACY #2769 (WV),WV,79,R490148,B844236,CODEINE,T,GM,S,OF9801081,0,15,13696
10/30/2013,PAR PHARMACEUTICAL INC,KINRAY LLC,HEALTH MART PHARMACY #8336 (NE),NE,611,R960619,B913137,BUPRENORPHINE,P,GM,T,OF3886970,0,40,2661
06/16/2010,TEVA PHARMACEUTICALS USA INC,MORRIS & DICKSON CO LLC,GOOD NEIGHBOR PHARMACY #8313 (AZ),AZ,51,R206985,B206731,CODEINE,S,MCG,T,OF9025128,0,30,26856
10/11/2012,PURDUE PHARMA LP,KINRAY LLC,CORNER DRUG STORE #6200 (PA),PA,509,R196913,B686003,HYDROCODONE,P,ML,S,OF4394092,0,5,11664
08/21/2013,ACTAVIS PHARMA INC,PRESCRIPTION SUPPLY INC,FAMILY CARE PHARMACY #4130 (TN),TN,143,R172902,B652976,METHADONE,T,GM,S,OF3186973,0,15,42474
06/25/2012,MYLAN PHARMACEUTICALS INC,AMERISOURCEBERGEN DRUG CORP,CVS PHARMACY #2076 (VA),VA,260,R251487,B791215,OXYMORPHONE,P,ML,T,OF7255458,0,20,33216
04/03/2012,MALLINCKRODT LLC,BELLCO DRUG CORP,MEDICO PHARMACY #8971 (LA),LA,60,R772101,B478560,MORPHINE,X,ML,T,OF2774670,0,20,29317
03/29/2011,PAR PHARMACEUTICAL INC,BURLINGTON DRUG COMPANY INC,HOMETOWN PHARMACY #7311 (LA),LA,1402,R284655,B736697,BUPRENORPHINE,X,GM,T,OF7415521,0,5,13671
12/24/2008,JANSSEN PHARMACEUTICALS INC,SMITH DRUG COMPANY,SUNRISE PHARMACY #1077 (SC),SC,689,R795873,B986252,BUPRENORPHINE,X,GM,S,OF3667369,0,20,25668
02/05/2011,LANNETT COMPANY INC,MIAMI-LUKEN INC,CVS PHARMACY #6965 (LA),LA,20000,R775749,B101844,CODEINE,P,GM,S,OF3281064,0,20,20662
11/17/2008,TEVA PHARMACEUTICALS USA INC,GULF COAST MEDICAL SUPPLY,CVS PHARMACY #5473 (MI),MI,121,R170448,B881205,METHADONE,T,GM,S,OF2223118,0,10,33707
11/01/2010,ENDO PHARMACEUTICALS INC,AMERISOURCEBERGEN DRUG CORP,FAMILY CARE PHARMACY #4130 (TN),TN,61,R557479,B154707,MORPHINE,P,MCG,S,OF4460469,0,30,43603
08/11/2012,JANSSEN PHARMACEUTICALS INC,SMITH DRUG COMPANY,GOOD NEIGHBOR PHARMACY #7746 (TN),TN,419,R135318,B855866,CODEINE,T,MCG,S,OF3600513,0,40,42556
07/01/2009,SANDOZ INC,PENN PHARMACEUTICAL SERVICES INC,HOMETOWN PHARMACY #4278 (NY),NY,154,R767709,B555834,OXYMORPHONE,P,MCG,T,OF7653112,0,10,7609
05/13/2011,CADISTA PHARMACEUTICALS INC,MCKESSON CORPORATION,MEDICO PHARMACY #4938 (TN),TN,47,R337577,B762164,FENTANYL,S,MCG,T,OF5664475,0,40,14325
04/01/2011,QUALITEST PHARMACEUTICALS,DIRECT RX,RITE AID #3495 (IL),IL,928,R876870,B738462,FENTANYL,S,ML,S,OF4499354,0,80,21009
12/04/2011,ACTAVIS PHARMA INC,HD SMITH WHOLESALE DRUG CO,MEDICO PHARMACY #5392 (NC),NC,2206,R181906,B210003,CODEINE,T,ML,T,OF1326221,0,20,46580
07/02/2014,AMNEAL PHARMACEUTICALS LLC,KINRAY LLC,COMMUNITY PHARMACY #8229 (IN),IN,239,R832121,B357832,HYDROCODONE,S,ML,T,OF7012240,0,15,7829
09/27/2009,ABBOTT LABORATORIES,CARDINAL HEALTH INC,CORNER DRUG STORE #8237 (VA),VA,20000,R636545,B322074,OXYMORPHONE,T,MCG,T,OF9245730,0,15,8525
07/23/2010,JANSSEN PHARMACEUTICALS INC,PRESCRIPTION SUPPLY INC,COMMUNITY PHARMACY #7241 (LA),LA,51,R462592,B176060,METHADONE,P,ML,T,OF8687728,0,5,36632
02/01/2010,QUALITEST PHARMACEUTICALS,HENRY SCHEIN INC,MEDICO PHARMACY #8303 (DE),DE,257,R117433,B610926,MORPHINE,P,ML,S,OF6400499,0,20,40764
01/11/2011,PAR PHARMACEUTICAL INC,BELLCO DRUG CORP,QUALITY CARE PHARMACY #3071 (KY),KY,323,R722622,B820307,MORPHINE,X,GM,S,OF3685880,0,15,5676
04/13/2008,JANSSEN PHARMACEUTICALS INC,MIAMI-LUKEN INC,CORNER DRUG STORE #2236 (KY),KY,181,R521293,B766241,MORPHINE,P,GM,T,OF1364629,0,15,7489
07/19/2008,PAR PHARMACEUTICAL INC,KEYSOURCE MEDICAL INC,PUBLIX PHARMACY #5415 (ND),ND,486,R559560,B662249,OXYMORPHONE,T,GM,T,OF1832815,0,30,6117
05/11/2011,VINTAGE PHARMACEUTICALS LLC,PRESCRIPTION SUPPLY INC,QUALITY CARE PHARMACY #7561 (KY),KY,84,R884241,B436417,CODEINE,P,MCG,T,OF8224843,0,80,15485
01/13/2009,LANNETT COMPANY INC,BELLCO DRUG CORP,WALMART PHARMACY #9405 (VA),VA,301,R822017,B310226,OXYCODONE,X,MCG,S,OF4665076,0,10,33041
06/26/2011,SUN PHARMA GLOBAL INC,KINRAY LLC,RITE AID #4372 (LA),LA,438,R598652,B312333,OXYCODONE,X,ML,S,OF5282242,0,10,18230
03/21/2011,VINTAGE PHARMACEUTICALS LLC,MORRIS & DICKSON CO LLC,VILLAGE PHARMACY #3549 (UT),UT,85,R903561,B839546,METHADONE,S,MCG,T,OF9036498,0,10,39458
01/04/2013,PURDUE PHARMA LP,PRESCRIPTION SUPPLY INC,QUALITY CARE PHARMACY #7874 (CO),CO,1184,R600116,B602597,METHADONE,T,ML,S,OF2213107,0,40,45408
12/04/2010,HIKMA PHARMACEUTICALS,KINRAY LLC,CORNER DRUG STORE #9661 (KY),KY,148,R824009,B357752,HYDROCODONE,X,MCG,S,OF1681437,0,10,36201
09/22/2013,TEVA PHARMACEUTICALS USA INC,BURLINGTON DRUG COMPANY INC,COMMUNITY PHARMACY #4979 (LA),LA,383,R342503,B870344,OXYCODONE,S,MCG,T,OF3896045,0,30,27465
04/22/2011,SUN PHARMA GLOBAL INC,BURLINGTON DRUG COMPANY INC,HEALTH MART PHARMACY #7100 (MD),MD,169,R182104,B753886,CODEINE,S,MCG,T,OF7026816,0,5,32930
03/03/2009,ENDO PHARMACEUTICALS INC,HD SMITH WHOLESALE DRUG CO,PEOPLES PHARMACY #1264 (WA),WA,206,R916911,B779161,OXYMORPHONE,X,ML,T,OF4785734,0,40,46819
12/17/2011,TEVA PHARMACEUTICALS USA INC,ANDA INC,HARRIS TEETER PHARMACY #9191 (IN),IN,163,R580457,B104938,HYDROCODONE,S,ML,S,OF7581959,0,5,46807
03/07/2013,CADISTA PHARMACEUTICALS INC,SMITH DRUG COMPANY,HEALTH MART PHARMACY #4409 (OH),OH,70,R682635,B163113,METHADONE,X,ML,T,OF8646654,0,5,23849
07/21/2009,CADISTA PHARMACEUTICALS INC,PENN PHARMACEUTICAL SERVICES INC,CVS PHARMACY #3954 (OH),OH,1028,R248883,B991251,HYDROCODONE,T,GM,T,OF7826343,0,10,21864
09/03/2008,JANSSEN PHARMACEUTICALS INC,DAKOTA DRUG INC,GOOD NEIGHBOR PHARMACY #6129 (NC),NC,10,R263246,B482501,OXYCODONE,P,GM,S,OF5072484,0,10,25506
04/17/2011,QUALITEST PHARMACEUTICALS,CARDINAL HEALTH INC,COMMUNITY PHARMACY #5731 (WV),WV,82,R718190,B669379,OXYCODONE,P,ML,T,OF5437828,0,30,1571
05/04/2009,WATSON LABORATORIES INC,KINRAY LLC,QUALITY CARE PHARMACY #8199 (WV),WV,239,R206394,B783722,MORPHINE,S,MCG,S,OF7192447,0,20,35841
06/24/2012,JANSSEN PHARMACEUTICALS INC,MIAMI-LUKEN INC,VILLAGE PHARMACY #4574 (ID),ID,249,R690200,B988424,OXYMORPHONE,X,ML,S,OF5333438,0,30,13416
03/29/2009,LANNETT COMPANY INC,SMITH DRUG COMPANY,QUALITY CARE PHARMACY #6847 (WV),WV,160,R894303,B508267,FENTANYL,P,ML,T,OF3983721,0,30,3920
02/11/2010,ENDO PHARMACEUTICALS INC,PRESCRIPTION SUPPLY INC,HARRIS TEETER PHARMACY #6063 (NC),NC,364,R652595,B393337,HYDROCODONE,S,GM,S,OF4095550,0,40,47925
03/29/2011,ACTAVIS PHARMA INC,SMITH DRUG COMPANY,CORNER DRUG STORE #7412 (CA),CA,396,R400459,B249980,CODEINE,P,MCG,S,OF5928677,0,20,9711
08/10/2012,RHODES TECHNOLOGIES,BELLCO DRUG CORP,CVS PHARMACY #6755 (TN),TN,715,R348341,B201705,MORPHINE,S,MCG,S,OF5976563,0,10,42972
06/20/2011,ABBOTT LABORATORIES,KINRAY LLC,HARRIS TEETER PHARMACY #6063 (NC),NC,121,R137374,B241436,METHADONE,S,GM,T,OF8745325,0,80,25507
03/09/2014,WATSON LABORATORIES INC,DIRECT RX,WALGREENS #6088 (NV),NV,1016,R454130,B667535,HYDROCODONE,P,ML,T,OF1954636,0,30,24457
07/09/2014,HIKMA PHARMACEUTICALS,MORRIS & DICKSON CO LLC,RITE AID #9223 (WV),WV,331,R803286,B330840,METHADONE,S,ML,S,OF6661907,0,20,7345
09/30/2010,RHODES TECHNOLOGIES,VALUEDRUGCO,CVS PHARMACY #7478 (ID),ID,2332,R812592,B135920,OXYCODONE,P,MCG,S,OF3314417,0,20,38703
08/05/2011,RHODES TECHNOLOGIES,MORRIS & DICKSON CO LLC,COMMUNITY PHARMACY #8260 (MI),MI,50,R235508,B389380,OXYCODONE,T,ML,T,OF3609887,0,40,10827
11/03/2011,AMNEAL PHARMACEUTICALS LLC,GULF COAST MEDICAL SUPPLY,SUNRISE PHARMACY #8405 (VA),VA,50,R412163,B849329,OXYCODONE,S,MCG,S,OF7077059,0,10,37809
06/13/2008,QUALITEST PHARMACEUTICALS,MCKESSON CORPORATION,WINN-DIXIE PHARMACY #6719 (NJ),NJ,100,R203870,B913379,HYDROCODONE,S,MCG,T,OF4850323,0,15,41904
06/07/2013,QUALITEST PHARMACEUTICALS,AMERISOURCEBERGEN DRUG CORP,CORNER DRUG STORE #1453 (OH),OH,44,R513585,B161305,CODEINE,S,GM,T,OF7699672,0,30,39712
11/11/2009,LANNETT COMPANY INC,AMERISOURCEBERGEN DRUG CORP,WINN-DIXIE PHARMACY #5962 (PA),PA,671,R182245,B134194,MORPHINE,T,GM,T,OF4988586,0,80,33706
05/11/2008,SUN PHARMA GLOBAL INC,DIRECT RX,PUBLIX PHARMACY #1973 (TN),TN,370,R267573,B953419,BUPRENORPHINE,X,MCG,S,OF8645787,0,40,1942
09/27/2010,SANDOZ INC,HD SMITH WHOLESALE DRUG CO,MEDICO PHARMACY #9453 (TN),TN,83,R400798,B592354,OXYCODONE,T,MCG,T,OF4996377,0,20,19663
11/01/2011,ACTAVIS PHARMA INC,GULF COAST MEDICAL SUPPLY,KROGER PHARMACY #2636 (VA),VA,169,R421216,B727203,FENTANYL,P,MCG,T,OF4851241,0,40,4084
10/18/2011,IMPAX LABORATORIES INC,DAKOTA DRUG INC,WALGREENS #3575 (OH),OH,213,R196204,B673238,METHADONE,P,GM,S,OF2372260,0,80,12762
11/11/2008,VINTAGE PHARMACEUTICALS LLC,PENN PHARMACEUTICAL SERVICES INC,VILLAGE PHARMACY #3422 (SC),SC,107,R139850,B823788,MORPHINE,X,MCG,S,OF2842596,0,80,18949
12/17/2011,ACTAVIS PHARMA INC,MCKESSON CORPORATION,HOMETOWN PHARMACY #2658 (AL),AL,5411,R535845,B413668,OXYCODONE,P,MCG,S,OF3351143,0,40,37334
02/09/2013,WATSON LABORATORIES INC,SMITH DRUG COMPANY,WALGREENS #6014 (MI),MI,156,R450360,B693963,MORPHINE,X,ML,T,OF4542782,0,15,32078
07/05/2010,VINTAGE PHARMACEUTICALS LLC,PENN PHARMACEUTICAL SERVICES INC,HARRIS TEETER PHARMACY #5659 (RI),RI,96,R275231,B393235,HYDROCODONE,X,GM,S,OF1032595,0,5,49621
05/31/2013,RHODES TECHNOLOGIES,GULF COAST MEDICAL SUPPLY,HARRIS TEETER PHARMACY #6063 (NC),NC,326,R888255,B414513,OXYCODONE,P,ML,S,OF3402746,0,15,19278
06/23/2013,SANDOZ INC,CARDINAL HEALTH INC,PUBLIX PHARMACY #2397 (LA),LA,821,R204012,B738286,MORPHINE,X,ML,S,OF4118827,0,15,48673
03/20/2013,HIKMA PHARMACEUTICALS,KINRAY LLC,RITE AID #9223 (WV),WV,692,R520280,B860194,METHADONE,X,MCG,S,OF3833150,0,5,33035
08/08/2009,HIKMA PHARMACEUTICALS,VALUEDRUGCO,HEALTH MART PHARMACY #4338 (LA),LA,1054,R393608,B908755,OXYMORPHONE,P,GM,T,OF7175501,0,10,41965
08/24/2011,PAR PHARMACEUTICAL INC,DIRECT RX,WALGREENS #2082 (LA),LA,209,R650355,B768673,CODEINE,S,MCG,S,OF5954909,0,80,44828
05/06/2008,RHODES TECHNOLOGIES,MORRIS & DICKSON CO LLC,VILLAGE PHARMACY #3378 (MN),MN,53,R207887,B160575,BUPRENORPHINE,S,ML,S,OF7295235,0,30,779
07/31/2011,MALLINCKRODT LLC,BELLCO DRUG CORP,GOOD NEIGHBOR PHARMACY #5417 (HI),HI,97,R226477,B283483,HYDROCODONE,T,MCG,T,OF5563175,0,15,2485
08/15/2012,WATSON LABORATORIES INC,BURLINGTON DRUG COMPANY INC,SUNRISE PHARMACY #6167 (AZ),AZ,196,R871244,B589010,CODEINE,T,GM,T,OF4424894,0,10,16539
02/15/2009,IMPAX LABORATORIES INC,AMERISOURCEBERGEN DRUG CORP,PUBLIX PHARMACY #2769 (WV),WV,1618,R875019,B938814,HYDROCODONE,T,ML,S,OF3223670,0,80,3799
02/09/2010,PAR PHARMACEUTICAL INC,SMITH DRUG COMPANY,PUBLIX PHARMACY #5454 (LA),LA,2768,R434547,B580776,BUPRENORPHINE,T,GM,T,OF1080748,0,20,46892
04/29/2013,WATSON LABORATORIES INC,DAKOTA DRUG INC,WALGREENS #6014 (MI),MI,54,R810629,B959351,METHADONE,P,ML,S,OF9555887,0,80,25025
12/03/2010,IMPAX LABORATORIES INC,MORRIS & DICKSON CO LLC,MEDICO PHARMACY #9698 (PA),PA,565,R772861,B331731,FENTANYL,X,ML,T,OF3449063,0,10,14040
09/13/2010,RHODES TECHNOLOGIES,HENRY SCHEIN INC,RITE AID #3474 (IL),IL,587,R666973,B232533,FENTANYL,P,MCG,T,OF5177257,0,15,2751
11/18/2012,AMNEAL PHARMACEUTICALS LLC,KEYSOURCE MEDICAL INC,MEDICO PHARMACY #3471 (AK),AK,107,R444445,B444955,CODEINE,T,ML,S,OF4750557,0,15,29819
04/25/2012,SANDOZ INC,MCKESSON CORPORATION,RITE AID #9460 (WA),WA,962,R136681,B744467,METHADONE,S,MCG,T,OF6444961,0,15,18835
01/01/2014,HIKMA PHARMACEUTICALS,KEYSOURCE MEDICAL INC,FAMILY CARE PHARMACY #6923 (IL),IL,207,R381618,B240721,OXYMORPHONE,P,MCG,S,OF9252475,0,80,12003
11/16/2010,MALLINCKRODT LLC,KINRAY LLC,PUBLIX PHARMACY #1697 (MI),MI,2320,R830344,B811823,CODEINE,P,ML,T,OF4113841,0,80,11817
06/24/2008,MALLINCKRODT LLC,KEYSOURCE MEDICAL INC,PUBLIX PHARMACY #8639 (OH),OH,288,R129366,B870231,METHADONE,T,ML,T,OF1443535,0,40,23303
06/22/2011,ACTAVIS PHARMA INC,PRESCRIPTION SUPPLY INC,HOMETOWN PHARMACY #9385 (MI),MI,53,R523754,B667881,CODEINE,T,ML,T,OF9273887,0,30,48208
05/09/2012,HIKMA PHARMACEUTICALS,BURLINGTON DRUG COMPANY INC,GOOD NEIGHBOR PHARMACY #3396 (IN),IN,262,R253942,B161207,OXYMORPHONE,S,ML,S,OF3521235,0,30,33734
07/16/2014,WATSON LABORATORIES INC,AMERISOURCEBERGEN DRUG CORP,HEALTH MART PHARMACY #3463 (TX),TX,428,R783614,B508094,OXYCODONE,T,ML,T,OF3410870,0,80,46027
05/05/2013,ABBOTT LABORATORIES,GULF COAST MEDICAL SUPPLY,COMMUNITY PHARMACY #8220 (VA),VA,114,R580834,B558793,METHADONE,P,ML,S,OF3135504,0,10,36624
02/14/2009,IMPAX LABORATORIES INC,DIRECT RX,HEALTH MART PHARMACY #9773 (SD),SD,405,R706419,B572593,BUPRENORPHINE,S,GM,T,OF3718792,0,20,1717
05/23/2011,IMPAX LABORATORIES INC,HENRY SCHEIN INC,MEDICO PHARMACY #9746 (VT),VT,893,R389584,B205549,HYDROCODONE,X,MCG,S,OF8549798,0,15,38276
04/30/2010,HIKMA PHARMACEUTICALS,AMERISOURCEBERGEN DRUG CORP,KROGER PHARMACY #6432 (NH),NH,134,R306208,B233615,OXYCODONE,T,ML,S,OF1062270,0,30,4022
10/15/2012,SUN PHARMA GLOBAL INC,MIAMI-LUKEN INC,RITE AID #7142 (NJ),NJ,173,R706045,B365582,MORPHINE,S,MCG,T,OF7830264,0,5,45480
10/14/2011,RHODES TECHNOLOGIES,SMITH DRUG COMPANY,VILLAGE PHARMACY #1306 (NJ),NJ,794,R499032,B389747,OXYMORPHONE,S,GM,S,OF4088012,0,20,40794
04/21/2012,ACTAVIS PHARMA INC,BELLCO DRUG CORP,HOMETOWN PHARMACY #6513 (WV),WV,353,R156170,B607768,MORPHINE,T,MCG,S,OF3510506,0,10,39849
05/11/2008,TEVA PHARMACEUTICALS USA INC,CARDINAL HEALTH INC,CVS PHARMACY #6803 (KY),KY,174,R825690,B964651,HYDROCODONE,P,GM,T,OF7733722,0,80,40627
03/23/2011,MYLAN PHARMACEUTICALS INC,HD SMITH WHOLESALE DRUG CO,MAIN STREET PHARMACY #5015 (OK),OK,1233,R535619,B905405,CODEINE,P,MCG,T,OF5041432,0,20,12943
09/14/2009,PURDUE PHARMA LP,DIRECT RX,PUBLIX PHARMACY #1697 (MI),MI,788,R764547,B966655,OXYMORPHONE,T,MCG,T,OF5493825,0,20,40058
06/26/2012,AMNEAL PHARMACEUTICALS LLC,MORRIS & DICKSON CO LLC,VILLAGE PHARMACY #2822 (WV),WV,125,R877435,B865893,METHADONE,T,MCG,T,OF6595636,0,20,18318
01/29/2012,RHODES TECHNOLOGIES,PRESCRIPTION SUPPLY INC,PUBLIX PHARMACY #9833 (MI),MI,153,R552894,B944130,FENTANYL,X,ML,T,OF3960729,0,15,9717
12/22/2011,ABBOTT LABORATORIES,SMITH DRUG COMPANY,PUBLIX PHARMACY #5415 (ND),ND,2318,R776504,B764779,CODEINE,X,MCG,T,OF4003912,0,5,24791
