entity,type,in_volume,out_volume,in_degree,out_degree,total_transactions,betweenness_centrality,pagerank,composite_risk
MEDICO PHARMACY #4572 (WA),retailer,2724.0,0.0,6,0,8,0.0,0.00045966138394448703,0.09020803688454807
SUNRISE PHARMACY #9064 (MN),retailer,2744.0,0.0,6,0,7,0.0,0.00045965338991553424,0.0902060760092072
WINN-DIXIE PHARMACY #5755 (MN),retailer,2611.0,0.0,6,0,8,0.0,0.00045965127074786417,0.09020555619327308
WINN-DIXIE PHARMACY #7920 (WA),retailer,2657.0,0.0,6,0,9,0.0,0.00045964807313766536,0.0902047718434758
WALGREENS #2542 (OR),retailer,2654.0,0.0,6,0,9,0.0,0.0004596425614296805,0.09020341986284909
CVS PHARMACY #9946 (WY),retailer,2580.0,0.0,6,0,8,0.0,0.0004596338820687383,0.09020129088071173
GOOD NEIGHBOR PHARMACY #9148 (MO),retailer,2812.0,0.0,6,0,7,0.0,0.0004596167866790603,0.09019709750985204
VILLAGE PHARMACY #4822 (WA),retailer,2396.0,0.0,6,0,6,0.0,0.00045960918131264164,0.09019523197051553
RITE AID #2098 (HI),retailer,2586.0,0.0,6,0,6,0.0,0.0004596091384732498,0.09019522146233404
MEDICO PHARMACY #6805 (MO),retailer,2627.0,0.0,6,0,9,0.0,0.000459607001467238,0.09019469727078851
COMMUNITY PHARMACY #6996 (MO),retailer,2441.0,0.0,6,0,7,0.0,0.00045960211208601943,0.09019349794224964
CVS PHARMACY #2363 (AZ),retailer,2516.0,0.0,6,0,6,0.0,0.000459592824893754,0.09019121986364788
RITE AID #9216 (HI),retailer,2322.0,0.0,6,0,7,0.0,0.0004595927187642598,0.09019119383087901
RITE AID #9003 (WA),retailer,2405.0,0.0,6,0,6,0.0,0.0004595693824096716,0.09018546959813878
WINN-DIXIE PHARMACY #8787 (DE),retailer,2356.0,0.0,6,0,8,0.0,0.00045956802440543106,0.09018513648988465
COMMUNITY PHARMACY #3057 (VT),retailer,2307.0,0.0,6,0,7,0.0,0.00045956210224584054,0.09018368382855775
CORNER DRUG STORE #6992 (CA),retailer,2213.0,0.0,6,0,8,0.0,0.00045955284974396736,0.09018141425924901
MEDICO PHARMACY #9758 (NM),retailer,2245.0,0.0,6,0,6,0.0,0.00045953302083091764,0.09017655037560972
KROGER PHARMACY #9281 (GA),retailer,2289.0,0.0,6,0,6,0.0,0.00045952220191816656,0.0901738965774619
WALMART PHARMACY #5438 (AK),retailer,2388.0,0.0,6,0,7,0.0,0.00045951901709650154,0.09017311536459603
CORNER DRUG STORE #9046 (AZ),retailer,2424.0,0.0,6,0,8,0.0,0.0004595100752482135,0.09017092199628159
MEDICO PHARMACY #3359 (WY),retailer,2227.0,0.0,6,0,6,0.0,0.00045950553057894246,0.09016980722299785
CORNER DRUG STORE #5511 (VT),retailer,2152.0,0.0,6,0,6,0.0,0.0004594949450056686,0.09016721066127356
KROGER PHARMACY #3014 (VT),retailer,2161.0,0.0,6,0,7,0.0,0.00045948706789455333,0.09016527846500126
CVS PHARMACY #3011 (GA),retailer,2067.0,0.0,6,0,7,0.0,0.0004594822269628403,0.09016409102076269
HOMETOWN PHARMACY #1595 (SD),retailer,2053.0,0.0,6,0,6,0.0,0.0004594757897171018,0.09016251201266724
WALMART PHARMACY #2304 (CA),retailer,1978.0,0.0,6,0,8,0.0,0.0004594692805331284,0.09016091535866236
MAIN STREET PHARMACY #5225 (WA),retailer,1990.0,0.0,6,0,6,0.0,0.0004594670854928551,0.09016037693174778
WINN-DIXIE PHARMACY #8098 (AZ),retailer,2067.0,0.0,6,0,6,0.0,0.00045946224339479634,0.09015918920141336
HOMETOWN PHARMACY #7685 (GA),retailer,2001.0,0.0,6,0,7,0.0,0.00045945761864844283,0.09015805478582192
RITE AID #4521 (MD),retailer,1951.0,0.0,6,0,7,0.0,0.00045945243739572934,0.09015678386339461
VILLAGE PHARMACY #7380 (MS),retailer,2286.0,0.0,6,0,7,0.0,0.0004594346670900109,0.09015242494069257
PEOPLES PHARMACY #6908 (AK),retailer,1857.0,0.0,6,0,7,0.0,0.00045942036560188713,0.09014891689292777
WALMART PHARMACY #6000 (VT),retailer,1906.0,0.0,6,0,9,0.0,0.0004594142081460287,0.09014740651519126
MEDICO PHARMACY #7617 (AK),retailer,2005.0,0.0,6,0,7,0.0,0.00045941384695767716,0.09014731791839782
RITE AID #2024 (CO),retailer,1857.0,0.0,6,0,8,0.0,0.00045940621191217166,0.09014544509900392
PEOPLES PHARMACY #3259 (MA),retailer,1923.0,0.0,6,0,8,0.0,0.00045940228082932044,0.09014448083386661
PUBLIX PHARMACY #3384 (MT),retailer,1899.0,0.0,6,0,7,0.0,0.0004594019944594609,0.09014441058948806
RITE AID #1051 (HI),retailer,1659.0,0.0,6,0,8,0.0,0.0004593574152066354,0.090133475633148
MAIN STREET PHARMACY #9320 (GA),retailer,1528.0,0.0,6,0,8,0.0,0.0004593355034283692,0.09012810083829417
WINN-DIXIE PHARMACY #8116 (AK),retailer,1782.0,0.0,6,0,7,0.0,0.0004593354015876046,0.09012807585751849
WALGREENS #3378 (GA),retailer,1629.0,0.0,6,0,6,0.0,0.0004593281142928108,0.09012628833876579
WALMART PHARMACY #7336 (CO),retailer,1568.0,0.0,6,0,6,0.0,0.00045932769735656365,0.0901261860674317
PUBLIX PHARMACY #7128 (GA),retailer,1559.0,0.0,6,0,6,0.0,0.00045931226784536315,0.0901224013240672
WALMART PHARMACY #6539 (CO),retailer,1523.0,0.0,6,0,6,0.0,0.0004592960798260195,0.09011843052434455
SUNRISE PHARMACY #9416 (VT),retailer,1419.0,0.0,6,0,6,0.0,0.00045929367004472564,0.09011783942306835
HARRIS TEETER PHARMACY #2691 (TX),retailer,1468.0,0.0,6,0,8,0.0,0.0004592900341045809,0.09011694755422314
CVS PHARMACY #5811 (MT),retailer,1434.0,0.0,6,0,7,0.0,0.00045927955563756037,0.09011437726485942
HOMETOWN PHARMACY #4538 (AZ),retailer,1303.0,0.0,6,0,7,0.0,0.0004592530054461086,0.09010786470204277
SUNRISE PHARMACY #8459 (GA),retailer,1259.0,0.0,6,0,6,0.0,0.00045922284837625533,0.09010046739900855
HOMETOWN PHARMACY #8980 (OR),retailer,1217.0,0.0,6,0,8,0.0,0.00045920456788166157,0.0900959833308022
MAIN STREET PHARMACY #1180 (AK),retailer,1192.0,0.0,6,0,6,0.0,0.0004592024389547189,0.09009546112099172
MAIN STREET PHARMACY #4485 (HI),retailer,1121.0,0.0,6,0,6,0.0,0.00045917801075235666,0.09008946906618222
HEALTH MART PHARMACY #1584 (GA),retailer,1034.0,0.0,6,0,6,0.0,0.00045916113007532207,0.09008532836272345
MAIN STREET PHARMACY #3730 (AZ),retailer,1081.0,0.0,6,0,6,0.0,0.00045915430411341525,0.09008365400546757
CORNER DRUG STORE #6778 (SC),retailer,1120.0,0.0,6,0,8,0.0,0.0004591499852530267,0.09008259462140897
VILLAGE PHARMACY #8237 (VT),retailer,1089.0,0.0,6,0,7,0.0,0.0004591381772252706,0.09007969820076953
KROGER PHARMACY #1033 (MS),retailer,788.0,0.0,6,0,6,0.0,0.0004590421537818758,0.09005614437035307
RITE AID #1037 (WA),retailer,40524.0,0.0,5,0,6,0.0,0.0004715036361023425,0.07811285251379183
WINN-DIXIE PHARMACY #6261 (VT),retailer,24767.0,0.0,5,0,8,0.0,0.00046705529005286375,0.0770217065938071
HOMETOWN PHARMACY #6892 (WY),retailer,22818.0,0.0,5,0,9,0.0,0.0004665050080626707,0.07688672654914294
KROGER PHARMACY #5224 (NH),retailer,23529.0,0.0,5,0,6,0.0,0.0004662402303482212,0.07682177856182117
SUNRISE PHARMACY #4284 (TX),retailer,20835.0,0.0,5,0,5,0.0,0.0004661114316484778,0.07679018520686157
PEOPLES PHARMACY #1799 (VT),retailer,10576.0,0.0,5,0,7,0.0,0.0004620785333515042,0.07580094550439467
HARRIS TEETER PHARMACY #9419 (IA),retailer,9047.0,0.0,5,0,6,0.0,0.00046197861867900634,0.0757764371846664
CVS PHARMACY #1417 (IA),retailer,8922.0,0.0,5,0,8,0.0,0.00046171949615005347,0.07571287637192878
CVS PHARMACY #1614 (UT),retailer,7709.0,0.0,5,0,9,0.0,0.0004614226704444746,0.07564006725276708
PEOPLES PHARMACY #6415 (WY),retailer,8007.0,0.0,5,0,8,0.0,0.0004613171458806064,0.07561418286876408
WINN-DIXIE PHARMACY #1725 (NM),retailer,7574.0,0.0,5,0,8,0.0,0.0004613032890355478,0.075610783888608
HARRIS TEETER PHARMACY #9121 (AK),retailer,7528.0,0.0,5,0,5,0.0,0.0004612804899857408,0.07560519145270041
HEALTH MART PHARMACY #8461 (GA),retailer,7318.0,0.0,5,0,5,0.0,0.0004612766556076382,0.07560425090851258
CVS PHARMACY #3168 (CO),retailer,7685.0,0.0,5,0,9,0.0,0.000461207482877544,0.07558728335666814
WALMART PHARMACY #3253 (WY),retailer,8925.0,0.0,5,0,6,0.0,0.00046117634442873655,0.07557964532873755
QUALITY CARE PHARMACY #5421 (WA),retailer,6715.0,0.0,5,0,5,0.0,0.00046093990846038315,0.07552164935914865
RITE AID #5277 (TX),retailer,6084.0,0.0,5,0,6,0.0,0.00046091750223467576,0.07551615328004622
RITE AID #2497 (VT),retailer,6159.0,0.0,5,0,6,0.0,0.0004607175741484297,0.0754671124201016
CVS PHARMACY #5901 (GA),retailer,6054.0,0.0,5,0,7,0.0,0.0004606893230324923,0.07546018263326686
HEALTH MART PHARMACY #3683 (MO),retailer,5741.0,0.0,5,0,8,0.0,0.00046066963639303075,0.07545535364827158
KROGER PHARMACY #7125 (AK),retailer,5144.0,0.0,5,0,6,0.0,0.000460559433549575,0.07542832171737639
MAIN STREET PHARMACY #4716 (MS),retailer,5342.0,0.0,5,0,10,0.0,0.00046055509647462085,0.07542725786542145
QUALITY CARE PHARMACY #8747 (MN),retailer,5150.0,0.0,5,0,5,0.0,0.0004605049092962098,0.07541494732699895
FAMILY CARE PHARMACY #4016 (NH),retailer,5222.0,0.0,5,0,8,0.0,0.0004604529469938447,0.07540220136398526
WALMART PHARMACY #6480 (NM),retailer,4866.0,0.0,5,0,6,0.0,0.0004604351726925576,0.07539784146120021
PEOPLES PHARMACY #1635 (SD),retailer,4895.0,0.0,5,0,6,0.0,0.0004603917156761575,0.07538718178103769
GOOD NEIGHBOR PHARMACY #9173 (MA),retailer,5171.0,0.0,5,0,9,0.0,0.00046038778250716235,0.07538621700418491
CVS PHARMACY #8908 (HI),retailer,4743.0,0.0,5,0,9,0.0,0.0004603205104574271,0.075369715674976
HOMETOWN PHARMACY #2775 (ID),retailer,4843.0,0.0,5,0,8,0.0,0.00046031975798865795,0.075369531100031
HOMETOWN PHARMACY #9727 (AK),retailer,4714.0,0.0,5,0,5,0.0,0.00046025463662659937,0.0753535573183774
WALGREENS #2968 (NH),retailer,5807.0,0.0,5,0,9,0.0,0.00046024543337115154,0.0753512998288474
CORNER DRUG STORE #4161 (MN),retailer,4295.0,0.0,5,0,7,0.0,0.0004602229163468626,0.075345776571684
GOOD NEIGHBOR PHARMACY #6661 (MS),retailer,4252.0,0.0,5,0,8,0.0,0.00046022046301453964,0.07534517478766703
MAIN STREET PHARMACY #2760 (CA),retailer,4200.0,0.0,5,0,6,0.0,0.00046016686358623174,0.07533202724993926
VILLAGE PHARMACY #1474 (RI),retailer,4250.0,0.0,5,0,8,0.0,0.00046014485693754887,0.07532662918408382
CVS PHARMACY #8013 (MD),retailer,3966.0,0.0,5,0,8,0.0,0.0004600603566202975,0.07530590189007821
HARRIS TEETER PHARMACY #2691 (WY),retailer,3744.0,0.0,5,0,6,0.0,0.0004599627421875896,0.07528195780191688
PEOPLES PHARMACY #9817 (GA),retailer,3462.0,0.0,5,0,7,0.0,0.00045988020329633194,0.07526171163099535
CVS PHARMACY #1577 (AR),retailer,3983.0,0.0,5,0,6,0.0,0.00045984483625237523,0.0752530363603923
CORNER DRUG STORE #9365 (IA),retailer,3222.0,0.0,5,0,6,0.0,0.0004598104895322548,0.07524461136757307
CVS PHARMACY #6846 (NH),retailer,3668.0,0.0,5,0,6,0.0,0.00045975423238448176,0.0752308119111954
CORNER DRUG STORE #3499 (SD),retailer,2804.0,0.0,5,0,7,0.0,0.00045975372709490894,0.07523068796745325
MEDICO PHARMACY #7495 (VT),retailer,3085.0,0.0,5,0,5,0.0,0.00045973679484149696,0.07522653461269596
CVS PHARMACY #5479 (WA),retailer,2903.0,0.0,5,0,5,0.0,0.0004597079861785472,0.0752194680637611
SUNRISE PHARMACY #6324 (HI),retailer,2967.0,0.0,5,0,7,0.0,0.00045969989622244786,0.07521748365821071
WINN-DIXIE PHARMACY #1894 (WA),retailer,3247.0,0.0,5,0,6,0.0,0.0004596890405982347,0.07521482085501659
MEDICO PHARMACY #6788 (TX),retailer,3233.0,0.0,5,0,6,0.0,0.00045967930855687444,0.07521243365826859
WALMART PHARMACY #9226 (MS),retailer,2808.0,0.0,5,0,5,0.0,0.0004596771899073003,0.07521191396941952
HARRIS TEETER PHARMACY #2772 (OR),retailer,3185.0,0.0,5,0,6,0.0,0.0004596726210703052,0.07521079326797435
CVS PHARMACY #9632 (HI),retailer,2525.0,0.0,5,0,7,0.0,0.0004595988628400186,0.07519270092732742
HARRIS TEETER PHARMACY #3996 (HI),retailer,2488.0,0.0,5,0,6,0.0,0.00045959672479320033,0.07519217648047988
QUALITY CARE PHARMACY #6762 (GA),retailer,2305.0,0.0,5,0,6,0.0,0.0004595879928089411,0.07519003459023756
WINN-DIXIE PHARMACY #9620 (WA),retailer,2365.0,0.0,5,0,5,0.0,0.0004595836860094198,0.07518897816461922
WALMART PHARMACY #3667 (AK),retailer,2239.0,0.0,5,0,5,0.0,0.00045958243621121336,0.07518867159849361
RITE AID #6586 (RI),retailer,2419.0,0.0,5,0,7,0.0,0.0004595778256543598,0.07518754066348009
COMMUNITY PHARMACY #4559 (VT),retailer,2598.0,0.0,5,0,6,0.0,0.000459574749199327,0.07518678603213629
GOOD NEIGHBOR PHARMACY #8856 (IA),retailer,2445.0,0.0,5,0,7,0.0,0.00045956147257793673,0.07518352937649393
PEOPLES PHARMACY #7683 (AK),retailer,2372.0,0.0,5,0,5,0.0,0.0004595611518485676,0.0751834507039854
CVS PHARMACY #5439 (SD),retailer,2348.0,0.0,5,0,6,0.0,0.0004595496348548758,0.07518062567181895
HEALTH MART PHARMACY #5534 (VT),retailer,2204.0,0.0,5,0,8,0.0,0.00045952022197078533,0.07517341091197037
HOMETOWN PHARMACY #4200 (VT),retailer,2141.0,0.0,5,0,6,0.0,0.0004595109959096951,0.07517114782838737
KROGER PHARMACY #6848 (HI),retailer,2492.0,0.0,5,0,6,0.0,0.0004595081494750009,0.07517044961930729
COMMUNITY PHARMACY #1313 (NH),retailer,2248.0,0.0,5,0,9,0.0,0.00045949742847666513,0.0751678198388311
CVS PHARMACY #5795 (HI),retailer,1964.0,0.0,5,0,8,0.0,0.000459440467489849,0.0751538477360155
QUALITY CARE PHARMACY #1459 (NH),retailer,1965.0,0.0,5,0,6,0.0,0.0004594357820188726,0.07515269842512955
MAIN STREET PHARMACY #7262 (MO),retailer,1899.0,0.0,5,0,5,0.0,0.0004594252132570665,0.07515010598713219
KROGER PHARMACY #4710 (NH),retailer,1965.0,0.0,5,0,8,0.0,0.0004594055808294155,0.07514529029988744
KROGER PHARMACY #5987 (NM),retailer,1849.0,0.0,5,0,6,0.0,0.00045939824819015915,0.07514349165847818
PEOPLES PHARMACY #3058 (DE),retailer,1776.0,0.0,5,0,7,0.0,0.00045937160045753496,0.07513695516954357
CORNER DRUG STORE #3405 (VT),retailer,1877.0,0.0,5,0,6,0.0,0.00045935976153204045,0.07513405116992064
COMMUNITY PHARMACY #9193 (MD),retailer,1759.0,0.0,5,0,6,0.0,0.00045935852330179745,0.0751337474413297
WALGREENS #4290 (MD),retailer,1746.0,0.0,5,0,9,0.0,0.0004593553884589109,0.07513297848788332
HOMETOWN PHARMACY #8828 (WY),retailer,1638.0,0.0,5,0,7,0.0,0.00045935486497296834,0.07513285008070814
KROGER PHARMACY #6480 (MD),retailer,1705.0,0.0,5,0,6,0.0,0.00045935314660715845,0.07513242857846401
WALMART PHARMACY #6144 (AZ),retailer,1561.0,0.0,5,0,6,0.0,0.0004593450733596703,0.07513044827141062
WALMART PHARMACY #6353 (HI),retailer,1671.0,0.0,5,0,6,0.0,0.0004593436729822946,0.07513010476934424
MAIN STREET PHARMACY #7321 (WY),retailer,1663.0,0.0,5,0,6,0.0,0.0004593401742097525,0.07512924654668311
HARRIS TEETER PHARMACY #1401 (HI),retailer,1579.0,0.0,5,0,6,0.0,0.0004593368660106636,0.07512843507026058
GOOD NEIGHBOR PHARMACY #1581 (OR),retailer,1634.0,0.0,5,0,6,0.0,0.0004593318280968601,0.07512719930779276
FAMILY CARE PHARMACY #9324 (MD),retailer,1605.0,0.0,5,0,5,0.0,0.00045932843048779884,0.07512636589977466
GOOD NEIGHBOR PHARMACY #2493 (HI),retailer,1555.0,0.0,5,0,7,0.0,0.000459317335235573,0.07512364431762643
QUALITY CARE PHARMACY #2945 (MO),retailer,1575.0,0.0,5,0,5,0.0,0.00045929874950774723,0.07511908537799775
HARRIS TEETER PHARMACY #3659 (AK),retailer,1494.0,0.0,5,0,7,0.0,0.00045927425374240444,0.07511307675049589
FAMILY CARE PHARMACY #5262 (AZ),retailer,1339.0,0.0,5,0,5,0.0,0.0004592557499739453,0.07510853791488509
SUNRISE PHARMACY #3953 (MN),retailer,1329.0,0.0,5,0,6,0.0,0.0004592366887712761,0.07510386234484373
HEALTH MART PHARMACY #5354 (WA),retailer,1208.0,0.0,5,0,6,0.0,0.00045922200522329474,0.07510026058066159
PEOPLES PHARMACY #2281 (TX),retailer,1230.0,0.0,5,0,6,0.0,0.00045920459975334085,0.07509599114943606
MEDICO PHARMACY #9904 (TX),retailer,1030.0,0.0,5,0,5,0.0,0.00045916089039269015,0.07508526957112165
WALGREENS #8149 (HI),retailer,1119.0,0.0,5,0,8,0.0,0.00045915598946307955,0.07508406740984883
HEALTH MART PHARMACY #6276 (WY),retailer,1002.0,0.0,5,0,5,0.0,0.0004591421808870673,0.07508068026972776
HEALTH MART PHARMACY #8822 (AR),retailer,1211.0,0.0,5,0,6,0.0,0.00045913624092585654,0.07507922324179696
KROGER PHARMACY #2600 (VT),retailer,975.0,0.0,5,0,6,0.0,0.00045913229475231707,0.07507825527502701
HOMETOWN PHARMACY #6572 (WA),retailer,906.0,0.0,5,0,5,0.0,0.00045912390138496035,0.07507619644497099
PUBLIX PHARMACY #7037 (AK),retailer,923.0,0.0,5,0,5,0.0,0.0004591117840154349,0.07507322414511582
KROGER PHARMACY #8362 (MO),retailer,827.0,0.0,5,0,5,0.0,0.0004590716820979268,0.07506338744554572
MEDICO PHARMACY #6108 (SC),retailer,33406.0,0.0,4,0,7,0.0,0.00046945621666617137,0.06261063588403995
CORNER DRUG STORE #3580 (SD),retailer,8545.0,0.0,4,0,5,0.0,0.0004615930005634682,0.06068184795410178
HEALTH MART PHARMACY #6466 (NM),retailer,6271.0,0.0,4,0,7,0.0,0.0004608338189500016,0.060495626398753444
HARRIS TEETER PHARMACY #5905 (MO),retailer,5173.0,0.0,4,0,5,0.0,0.00046045018399666876,0.060401523622252574
MEDICO PHARMACY #1782 (MN),retailer,5100.0,0.0,4,0,7,0.0,0.00046041954896094316,0.06039400907777497
HARRIS TEETER PHARMACY #2529 (HI),retailer,4787.0,0.0,4,0,5,0.0,0.00046040862614051177,0.06039132979185255
WALGREENS #3665 (WY),retailer,4520.0,0.0,4,0,5,0.0,0.0004602035616485959,0.06034102901012404
RITE AID #9871 (MO),retailer,4122.0,0.0,4,0,5,0.0,0.00046015888954692555,0.06033007127865877
KROGER PHARMACY #6532 (TX),retailer,3841.0,0.0,4,0,5,0.0,0.00046007246158514994,0.06030887114791015
HEALTH MART PHARMACY #8816 (AR),retailer,4041.0,0.0,4,0,8,0.0,0.0004600585598616666,0.0603054611594131
COMMUNITY PHARMACY #4144 (GA),retailer,3703.0,0.0,4,0,6,0.0,0.0004600316003943293,0.06029884820429162
WALGREENS #7433 (SD),retailer,3623.0,0.0,4,0,6,0.0,0.00045992841373750803,0.06027353729135116
CORNER DRUG STORE #3383 (OR),retailer,3252.0,0.0,4,0,6,0.0,0.0004599169488324839,0.060270725036144175
QUALITY CARE PHARMACY #2449 (MD),retailer,3197.0,0.0,4,0,6,0.0,0.00045989513176460974,0.06026537347303912
COMMUNITY PHARMACY #1653 (HI),retailer,3180.0,0.0,4,0,4,0.0,0.0004598895070090631,0.06026399376269344
MAIN STREET PHARMACY #1103 (AK),retailer,3468.0,0.0,4,0,6,0.0,0.0004598851707518727,0.06026293011132984
VILLAGE PHARMACY #1823 (TX),retailer,3205.0,0.0,4,0,6,0.0,0.00045985745999787517,0.06025613287122581
MEDICO PHARMACY #8884 (GA),retailer,3143.0,0.0,4,0,4,0.0,0.0004597990292790963,0.06024180025418384
HARRIS TEETER PHARMACY #3549 (MO),retailer,3051.0,0.0,4,0,4,0.0,0.0004597893574483133,0.0602394278266388
FAMILY CARE PHARMACY #1314 (MO),retailer,3095.0,0.0,4,0,6,0.0,0.0004597786494351589,0.060236801231330205
FAMILY CARE PHARMACY #2266 (CO),retailer,3093.0,0.0,4,0,6,0.0,0.0004597714213847522,0.06023502824478128
WALGREENS #8194 (VT),retailer,2927.0,0.0,4,0,4,0.0,0.0004597210428927794,0.060222670778577056
CORNER DRUG STORE #7186 (NM),retailer,2670.0,0.0,4,0,7,0.0,0.0004597137323394981,0.060220877554691826
MAIN STREET PHARMACY #6506 (GA),retailer,2758.0,0.0,4,0,4,0.0,0.0004596728074649282,0.06021083898992727
QUALITY CARE PHARMACY #3743 (DE),retailer,2532.0,0.0,4,0,5,0.0,0.0004596590743937033,0.060207470370564196
MAIN STREET PHARMACY #9801 (GA),retailer,2591.0,0.0,4,0,6,0.0,0.00045957666803559126,0.06018725670902919
QUALITY CARE PHARMACY #1376 (GA),retailer,2228.0,0.0,4,0,4,0.0,0.00045952254582397637,0.06017398093647749
QUALITY CARE PHARMACY #6888 (MO),retailer,2029.0,0.0,4,0,5,0.0,0.00045946726281079913,0.06016042042800943
CORNER DRUG STORE #2806 (IA),retailer,2022.0,0.0,4,0,4,0.0,0.0004594467755719986,0.06015539506200142
PEOPLES PHARMACY #4886 (MD),retailer,2087.0,0.0,4,0,4,0.0,0.00045944560948215496,0.060155109028909325
HOMETOWN PHARMACY #2625 (KS),retailer,1865.0,0.0,4,0,6,0.0,0.00045943447735653006,0.060152378401992876
FAMILY CARE PHARMACY #3071 (GA),retailer,2205.0,0.0,4,0,5,0.0,0.0004594297752006131,0.060151224998416165
PEOPLES PHARMACY #4074 (HI),retailer,1941.0,0.0,4,0,4,0.0,0.0004594286712430592,0.060150954205908706
HEALTH MART PHARMACY #7050 (UT),retailer,1699.0,0.0,4,0,7,0.0,0.0004593697683780268,0.060136505774932195
PUBLIX PHARMACY #4758 (VT),retailer,1679.0,0.0,4,0,4,0.0,0.00045933633762900984,0.06012830546295419
KROGER PHARMACY #2920 (MT),retailer,1474.0,0.0,4,0,4,0.0,0.00045928708517646696,0.06011622420577598
SUNRISE PHARMACY #4061 (MN),retailer,1496.0,0.0,4,0,4,0.0,0.00045927371062728765,0.06011294352918151
HARRIS TEETER PHARMACY #9763 (MN),retailer,1382.0,0.0,4,0,4,0.0,0.00045926445855416786,0.06011067406504276
PEOPLES PHARMACY #5036 (IA),retailer,1654.0,0.0,4,0,6,0.0,0.0004592605395299833,0.060109712757805925
GOOD NEIGHBOR PHARMACY #1038 (OR),retailer,1300.0,0.0,4,0,4,0.0,0.0004592103569703994,0.06009740335234706
PUBLIX PHARMACY #9368 (GA),retailer,1118.0,0.0,4,0,6,0.0,0.00045919288087925634,0.060093116598273544
CORNER DRUG STORE #4176 (MO),retailer,1105.0,0.0,4,0,4,0.0,0.0004591548857172953,0.06008379667003689
PUBLIX PHARMACY #3388 (WA),retailer,1021.0,0.0,4,0,4,0.0,0.00045914326073887154,0.06008094515002565
COMMUNITY PHARMACY #2840 (VT),retailer,936.0,0.0,4,0,4,0.0,0.0004590797638633565,0.0600653698427363
VILLAGE PHARMACY #8732 (AK),retailer,724.0,0.0,4,0,4,0.0,0.0004590555702024438,0.060059435319185124
CORNER DRUG STORE #5006 (NH),retailer,655.0,0.0,4,0,4,0.0,0.000459023164433029,0.0600514864270154
WALMART PHARMACY #6731 (MD),retailer,596.0,0.0,4,0,4,0.0,0.00045900882431613055,0.06004796890390191
MEDICO PHARMACY #9464 (WA),retailer,625.0,0.0,4,0,5,0.0,0.0004590060921676136,0.060047298728363875
PUBLIX PHARMACY #2736 (ME),retailer,572.0,0.0,4,0,4,0.0,0.0004589917560568889,0.06004378218793476
PEOPLES PHARMACY #1277 (WY),retailer,544.0,0.0,4,0,4,0.0,0.0004589851288563281,0.060042156585346194
CORNER DRUG STORE #2658 (AK),retailer,6505.0,0.0,3,0,4,0.0,0.00046086818242824706,0.045504055502965046
WINN-DIXIE PHARMACY #6825 (IA),retailer,4646.0,0.0,3,0,3,0.0,0.000460371391305039,0.04538219636675044
FAMILY CARE PHARMACY #4323 (MN),retailer,2769.0,0.0,3,0,3,0.0,0.0004597303254644567,0.045224947724533206
WALMART PHARMACY #2686 (MN),retailer,2780.0,0.0,3,0,3,0.0,0.00045972306928709336,0.04522316783865278
KROGER PHARMACY #6620 (WA),retailer,1915.0,0.0,3,0,5,0.0,0.00045942863400400967,0.04515094507219918
SUNRISE PHARMACY #1866 (GA),retailer,1602.0,0.0,3,0,3,0.0,0.0004593698700052924,0.04513653070408817
VILLAGE PHARMACY #5123 (IA),retailer,1538.0,0.0,3,0,3,0.0,0.0004593329306479587,0.04512746975680727
VILLAGE PHARMACY #9734 (MT),retailer,1480.0,0.0,3,0,3,0.0,0.00045932284180911603,0.045124995040313066
GOOD NEIGHBOR PHARMACY #2962 (NM),retailer,1536.0,0.0,3,0,3,0.0,0.00045930661209338865,0.04512101401278026
WINN-DIXIE PHARMACY #9398 (MS),retailer,1461.0,0.0,3,0,4,0.0,0.00045927496862891874,0.04511325210829565
HEALTH MART PHARMACY #3485 (MD),retailer,1123.0,0.0,3,0,4,0.0,0.0004591631737570654,0.04508582966477593
PUBLIX PHARMACY #2623 (MD),retailer,1002.0,0.0,3,0,3,0.0,0.00045911910226314003,0.045075019257885506
MAIN STREET PHARMACY #1302 (GA),retailer,997.0,0.0,3,0,5,0.0,0.0004590803548873924,0.04506551481724918
FAMILY CARE PHARMACY #3405 (WA),retailer,694.0,0.0,3,0,3,0.0,0.0004590325281177693,0.04505378326939749
HEALTH MART PHARMACY #5956 (HI),retailer,518.0,0.0,3,0,3,0.0,0.00045897174654885406,0.04503887400645022
MEDICO PHARMACY #6616 (WY),retailer,497.0,0.0,3,0,3,0.0,0.0004589665834470394,0.04503760753630224
CORNER DRUG STORE #6008 (HI),retailer,358.0,0.0,3,0,3,0.0,0.0004589230988741445,0.04502694109673824
