date,manufacturer,distributor,retailer,retailer_state,quantity,z_quantity,flag_volume,flag_frequency,flag_surge,flag_concentration,flag_iforest,iforest_score,anomaly_score
2012-10-11,ACTAVIS PHARMA INC,GULF COAST MEDICAL SUPPLY,MEDICO PHARMACY #1025 (LA),LA,209,-0.15519844699902396,False,False,True,False,True,0.6310153100596931,2
2012-06-07,MYLAN PHARMACEUTICALS INC,SMITH DRUG COMPANY,WINN-DIXIE PHARMACY #1939 (MD),MD,108286,4.7420845616884675,True,False,False,False,True,0.6866171746592632,2
2010-11-22,VINTAGE PHARMACEUTICALS LLC,AMERISOURCEBERGEN DRUG CORP,KROGER PHARMACY #1420 (CT),CT,50000,2.1009764864795044,False,False,False,True,True,0.6732445264763327,2
2011-06-11,MYLAN PHARMACEUTICALS INC,MIAMI-LUKEN INC,MAIN STREET PHARMACY #8054 (NH),NH,50000,2.1009764864795044,False,False,True,False,True,0.7064451358580314,2
2012-07-23,PURDUE PHARMA LP,PENN PHARMACEUTICAL SERVICES INC,PEOPLES PHARMACY #9246 (VA),VA,32,-0.16321883147062927,False,False,True,False,True,0.6075439600211151,2
2012-10-05,ACTAVIS PHARMA INC,BELLCO DRUG CORP,VILLAGE PHARMACY #8750 (TN),TN,869,-0.12529192863032623,False,False,True,False,True,0.6392875571869072,2
2010-10-10,ENDO PHARMACEUTICALS INC,PENN PHARMACEUTICAL SERVICES INC,RITE AID #7108 (OK),OK,50000,2.1009764864795044,False,False,False,True,True,0.6727603326943812,2
2010-11-02,QUALITEST PHARMACEUTICALS,MORRIS & DICKSON CO LLC,FAMILY CARE PHARMACY #2623 (LA),LA,50000,2.1009764864795044,False,False,True,False,True,0.6728547402612298,2
2013-03-22,WATSON LABORATORIES INC,VALUEDRUGCO,VILLAGE PHARMACY #7018 (MD),MD,50000,2.1009764864795044,False,False,False,True,True,0.6789312041744924,2
2011-02-06,PAR PHARMACEUTICAL INC,VALUEDRUGCO,MAIN STREET PHARMACY #9467 (TN),TN,836,-0.1267872545487611,False,True,False,False,True,0.6374303182813564,2
2007-08-24,CADISTA PHARMACEUTICALS INC,AMERISOURCEBERGEN DRUG CORP,KROGER PHARMACY #1420 (CT),CT,131,-0.1587328537153246,False,False,False,True,True,0.6283311816410748,2
2010-07-04,CADISTA PHARMACEUTICALS INC,ANDA INC,KROGER PHARMACY #1424 (MD),MD,40,-0.16285632821767534,False,False,False,True,True,0.6184008508439944,2
2011-10-10,ACTAVIS PHARMA INC,DAKOTA DRUG INC,WALGREENS #8527 (AL),AL,50000,2.1009764864795044,False,False,False,True,True,0.6900457326905693,2
2010-12-14,SUN PHARMA GLOBAL INC,MIAMI-LUKEN INC,CORNER DRUG STORE #4683 (FL),FL,50000,2.1009764864795044,False,False,False,True,True,0.670394200264982,2
2010-08-12,ABBOTT LABORATORIES,PENN PHARMACEUTICAL SERVICES INC,PUBLIX PHARMACY #9067 (WI),WI,50000,2.1009764864795044,False,False,False,True,True,0.6836362548910886,2
2008-07-02,MYLAN PHARMACEUTICALS INC,GULF COAST MEDICAL SUPPLY,FAMILY CARE PHARMACY #4328 (NV),NV,50000,2.1009764864795044,False,False,False,True,True,0.6787328727673138,2
2012-02-09,RHODES TECHNOLOGIES,MIAMI-LUKEN INC,TUG VALLEY PHARMACY #1 (WV),WV,75986,3.2784776778870484,False,False,False,True,True,0.7400178953233097,2
2011-03-01,TEVA PHARMACEUTICALS USA INC,GULF COAST MEDICAL SUPPLY,HOMETOWN PHARMACY #2667 (NY),NY,50000,2.1009764864795044,False,False,False,True,True,0.671879388295805,2
2012-12-06,QUALITEST PHARMACEUTICALS,PENN PHARMACEUTICAL SERVICES INC,HEALTH MART PHARMACY #3165 (ID),ID,50000,2.1009764864795044,False,False,False,True,True,0.6768385074132623,2
2012-09-29,PURDUE PHARMA LP,PRESCRIPTION SUPPLY INC,MAIN STREET PHARMACY #4258 (AK),AK,351,-0.14876401425909203,False,False,True,False,True,0.6087214097623077,2
2013-04-17,CADISTA PHARMACEUTICALS INC,CARDINAL HEALTH INC,WALMART PHARMACY #1699 (TN),TN,55,-0.16217663461838677,False,False,True,False,True,0.6176545312607882,2
2014-01-22,TEVA PHARMACEUTICALS USA INC,HENRY SCHEIN INC,FAMILY CARE PHARMACY #4560 (WY),WY,50000,2.1009764864795044,False,False,False,True,True,0.6849619291113765,2
2012-01-05,LANNETT COMPANY INC,BELLCO DRUG CORP,RITE AID #6432 (PA),PA,1384,-0.10195578172141816,False,True,False,False,True,0.6390298243653687,2
2009-11-15,TEVA PHARMACEUTICALS USA INC,AMERISOURCEBERGEN DRUG CORP,WINN-DIXIE PHARMACY #7841 (NV),NV,530,-0.14065300397424824,False,False,False,True,True,0.6352922591331662,2
2010-01-02,AMNEAL PHARMACEUTICALS LLC,CARDINAL HEALTH INC,MEDICO PHARMACY #3444 (NE),NE,50000,2.1009764864795044,False,False,False,True,True,0.6768385074132623,2
2011-11-11,SUN PHARMA GLOBAL INC,SMITH DRUG COMPANY,PEOPLES PHARMACY #4532 (WI),WI,2578,-0.0478521712180468,False,False,True,False,True,0.6199425624760888,2
2010-06-05,WATSON LABORATORIES INC,CARDINAL HEALTH INC,SUNRISE PHARMACY #7209 (DE),DE,772,-0.12968728057239243,False,False,False,True,True,0.6177472307276883,2
2011-06-06,LANNETT COMPANY INC,KINRAY LLC,GOOD NEIGHBOR PHARMACY #2204 (NJ),NJ,202,-0.15551563734535864,False,False,False,True,True,0.6158232411173626,2
2009-03-19,QUALITEST PHARMACEUTICALS,KEYSOURCE MEDICAL INC,HOMETOWN PHARMACY #5658 (DE),DE,50000,2.1009764864795044,False,False,False,True,True,0.6789636806662332,2
2009-08-27,QUALITEST PHARMACEUTICALS,MIAMI-LUKEN INC,RITE AID #9791 (OH),OH,4266,0.028636015155228605,False,True,False,False,True,0.6391119552881528,2
2008-06-30,ABBOTT LABORATORIES,MIAMI-LUKEN INC,TUG VALLEY PHARMACY #1 (WV),WV,43202,1.792939347281918,False,False,False,True,True,0.7207361084800986,2
2009-10-26,HIKMA PHARMACEUTICALS,MORRIS & DICKSON CO LLC,WINN-DIXIE PHARMACY #7275 (TN),TN,50000,2.1009764864795044,False,False,True,False,True,0.671958618940211,2
2008-07-09,LANNETT COMPANY INC,BURLINGTON DRUG COMPANY INC,HARRIS TEETER PHARMACY #5891 (GA),GA,50000,2.1009764864795044,False,False,False,True,True,0.6778150511463048,2
2010-11-04,ENDO PHARMACEUTICALS INC,DAKOTA DRUG INC,COMMUNITY PHARMACY #6340 (NY),NY,14,-0.16403446378977557,False,False,False,True,True,0.617437575379787,2
2009-10-13,JANSSEN PHARMACEUTICALS INC,MIAMI-LUKEN INC,HOMETOWN PHARMACY #3734 (OK),OK,50000,2.1009764864795044,False,False,False,True,True,0.6717563208103188,2
2009-12-17,PURDUE PHARMA LP,GULF COAST MEDICAL SUPPLY,VILLAGE PHARMACY #4993 (GA),GA,375,-0.1476765045002303,False,False,False,True,True,0.614957684994532,2
2010-12-19,RHODES TECHNOLOGIES,MORRIS & DICKSON CO LLC,CORNER DRUG STORE #6608 (MS),MS,2349,-0.05822882683385253,False,False,False,True,True,0.6490259245290335,2
2013-03-28,JANSSEN PHARMACEUTICALS INC,GULF COAST MEDICAL SUPPLY,GOOD NEIGHBOR PHARMACY #1710 (IN),IN,1266,-0.10730270470248836,False,True,False,False,True,0.6258733745188672,2
2010-05-26,SANDOZ INC,KEYSOURCE MEDICAL INC,WINN-DIXIE PHARMACY #6711 (NC),NC,50000,2.1009764864795044,False,False,True,False,True,0.6687777060409074,2
2011-11-01,CADISTA PHARMACEUTICALS INC,HENRY SCHEIN INC,HARRIS TEETER PHARMACY #1986 (FL),FL,50000,2.1009764864795044,False,False,False,True,True,0.6728547402612298,2
2010-02-17,ACTAVIS PHARMA INC,HD SMITH WHOLESALE DRUG CO,COMMUNITY PHARMACY #9008 (UT),UT,442,-0.14464053975674127,False,False,False,True,True,0.6143396662632821,2
2008-05-28,SANDOZ INC,VALUEDRUGCO,KROGER PHARMACY #9591 (NH),NH,50000,2.1009764864795044,False,False,False,True,True,0.6795185562004448,2
2010-08-07,MYLAN PHARMACEUTICALS INC,MCKESSON CORPORATION,GOOD NEIGHBOR PHARMACY #7203 (WV),WV,257,-0.1530234274813005,False,False,False,True,True,0.6271016851938842,2
2013-04-04,ACTAVIS PHARMA INC,HENRY SCHEIN INC,CORNER DRUG STORE #4120 (NE),NE,50000,2.1009764864795044,False,False,False,True,True,0.6768984706564709,2
2011-04-10,RHODES TECHNOLOGIES,HD SMITH WHOLESALE DRUG CO,FAMILY CARE PHARMACY #9967 (ND),ND,235,-0.15402031142692374,False,False,False,True,True,0.6135920825650504,2
2011-08-30,JANSSEN PHARMACEUTICALS INC,PENN PHARMACEUTICAL SERVICES INC,MAIN STREET PHARMACY #7751 (HI),HI,50000,2.1009764864795044,False,False,True,False,True,0.6840083566689122,2
2012-06-21,SANDOZ INC,KEYSOURCE MEDICAL INC,CVS PHARMACY #5978 (CO),CO,65533,2.8048218649961436,False,False,False,True,True,0.6964404813005097,2
2011-10-21,TEVA PHARMACEUTICALS USA INC,ANDA INC,WALMART PHARMACY #3636 (WY),WY,50000,2.1009764864795044,False,False,False,True,True,0.670394200264982,2
2008-10-16,ACTAVIS PHARMA INC,PENN PHARMACEUTICAL SERVICES INC,HEALTH MART PHARMACY #3165 (ID),ID,354,-0.14862807553923432,False,False,False,True,True,0.6207794303200642,2
2013-11-10,ACTAVIS PHARMA INC,BURLINGTON DRUG COMPANY INC,HOMETOWN PHARMACY #6439 (GA),GA,50000,2.1009764864795044,False,False,False,True,True,0.6746781838193587,2
2013-02-12,RHODES TECHNOLOGIES,MIAMI-LUKEN INC,TUG VALLEY PHARMACY #1 (WV),WV,72087,3.1018026549786355,False,False,False,True,True,0.7521324511861218,2
2009-07-28,TEVA PHARMACEUTICALS USA INC,BURLINGTON DRUG COMPANY INC,HARRIS TEETER PHARMACY #9975 (WY),WY,50000,2.1009764864795044,False,False,False,True,True,0.6817255480069,2
2013-04-26,TEVA PHARMACEUTICALS USA INC,PRESCRIPTION SUPPLY INC,WALGREENS #1158 (WV),WV,1565,-0.0937541456233359,False,False,False,True,True,0.6295354646290456,2
2009-07-17,MYLAN PHARMACEUTICALS INC,AMERISOURCEBERGEN DRUG CORP,HEALTH MART PHARMACY #9954 (OR),OR,50000,2.1009764864795044,False,False,False,True,True,0.6886794679194411,2
2013-06-10,CADISTA PHARMACEUTICALS INC,CARDINAL HEALTH INC,RITE AID #6536 (SC),SC,50000,2.1009764864795044,False,False,False,True,True,0.6820215076658799,2
2009-10-15,SANDOZ INC,PRESCRIPTION SUPPLY INC,FAMILY CARE PHARMACY #7401 (OH),OH,381,-0.14740462706051485,False,True,False,False,True,0.6145935538873561,2
2011-03-01,JANSSEN PHARMACEUTICALS INC,BURLINGTON DRUG COMPANY INC,MEDICO PHARMACY #2843 (TN),TN,28,-0.1634000830971062,False,False,True,False,True,0.6136304499028958,2
2012-08-18,PURDUE PHARMA LP,HD SMITH WHOLESALE DRUG CO,WALMART PHARMACY #2641 (TN),TN,1668,-0.08908691624155428,False,False,True,False,True,0.6222565425556491,2
2009-07-28,SUN PHARMA GLOBAL INC,MORRIS & DICKSON CO LLC,QUALITY CARE PHARMACY #5678 (MD),MD,375,-0.1476765045002303,False,False,False,True,True,0.6205175187246416,2
2007-12-27,ACTAVIS PHARMA INC,MORRIS & DICKSON CO LLC,COMMUNITY PHARMACY #2697 (IA),IA,50000,2.1009764864795044,False,False,False,True,True,0.6778150511463048,2
2013-03-03,ACTAVIS PHARMA INC,BURLINGTON DRUG COMPANY INC,GOOD NEIGHBOR PHARMACY #7054 (AR),AR,50000,2.1009764864795044,False,False,False,True,True,0.6659676614889135,2
2012-09-16,PURDUE PHARMA LP,NATIONAL WHOLESALE DRUG CO INC,GOOD NEIGHBOR PHARMACY #4707 (VA),VA,50000,2.1009764864795044,False,False,True,False,True,0.7122458867641299,2
2009-07-05,AMNEAL PHARMACEUTICALS LLC,DAKOTA DRUG INC,VILLAGE PHARMACY #5399 (ND),ND,238,-0.15388437270706604,False,False,False,True,True,0.6216768199730729,2
2011-11-05,SUN PHARMA GLOBAL INC,PRESCRIPTION SUPPLY INC,HOMETOWN PHARMACY #3344 (ID),ID,50000,2.1009764864795044,False,False,True,False,True,0.6822770857373825,2
2011-10-10,VINTAGE PHARMACEUTICALS LLC,DIRECT RX,HOMETOWN PHARMACY #6015 (VA),VA,4272,0.02890789259494404,False,False,True,False,True,0.6215804282397837,2
2010-08-21,ABBOTT LABORATORIES,BURLINGTON DRUG COMPANY INC,QUALITY CARE PHARMACY #4232 (NY),NY,50000,2.1009764864795044,False,False,False,True,True,0.6783039350638287,2
2013-07-11,PURDUE PHARMA LP,VALUEDRUGCO,VILLAGE PHARMACY #7018 (MD),MD,1151,-0.11251368896370084,False,False,False,True,True,0.6247438233202427,2
2009-10-29,SANDOZ INC,MIAMI-LUKEN INC,TUG VALLEY PHARMACY #1 (WV),WV,62655,2.674411319745974,False,False,False,True,True,0.7495923375060077,2
2010-12-16,SANDOZ INC,DAKOTA DRUG INC,COMMUNITY PHARMACY #9951 (OH),OH,50000,2.1009764864795044,False,False,True,False,True,0.6684530753841305,2
2009-12-27,RHODES TECHNOLOGIES,BELLCO DRUG CORP,RITE AID #7703 (NM),NM,2902,-0.03317078947341337,False,False,False,True,True,0.630958669792457,2
2012-03-21,AMNEAL PHARMACEUTICALS LLC,MCKESSON CORPORATION,HOMETOWN PHARMACY #5026 (NV),NV,50000,2.1009764864795044,False,False,False,True,True,0.6767741456467871,2
2011-10-16,VINTAGE PHARMACEUTICALS LLC,DAKOTA DRUG INC,SUNRISE PHARMACY #1887 (AK),AK,584,-0.13820610701680935,False,False,True,False,True,0.6464819433735246,2
2011-01-07,JANSSEN PHARMACEUTICALS INC,AMERISOURCEBERGEN DRUG CORP,SUNRISE PHARMACY #3826 (NY),NY,1059,-0.11668247637267082,False,False,False,True,True,0.6113491517506012,2
2012-07-16,IMPAX LABORATORIES INC,BURLINGTON DRUG COMPANY INC,HEALTH MART PHARMACY #9792 (MT),MT,84,-0.16086256032642884,False,False,False,True,True,0.6100739294478215,2
2010-08-29,QUALITEST PHARMACEUTICALS,NATIONAL WHOLESALE DRUG CO INC,RITE AID #2479 (KY),KY,163,-0.15728284070350895,False,False,False,True,True,0.6376351377808253,2
2010-03-07,TEVA PHARMACEUTICALS USA INC,DIRECT RX,WALMART PHARMACY #5040 (AL),AL,50000,2.1009764864795044,False,False,False,True,True,0.6887431635532798,2
2010-12-02,SANDOZ INC,MIAMI-LUKEN INC,PUBLIX PHARMACY #6134 (VA),VA,50000,2.1009764864795044,False,False,True,False,True,0.6502313996036223,2
2007-08-26,MYLAN PHARMACEUTICALS INC,BELLCO DRUG CORP,HEALTH MART PHARMACY #6514 (AL),AL,128,-0.15886879243518232,False,False,False,True,True,0.6160068209286216,2
2008-03-11,LANNETT COMPANY INC,CARDINAL HEALTH INC,RITE AID #7267 (HI),HI,1585,-0.09284788749095112,False,False,False,True,True,0.651271967609471,2
2013-02-22,SUN PHARMA GLOBAL INC,AMERISOURCEBERGEN DRUG CORP,MAIN STREET PHARMACY #1697 (NH),NH,50000,2.1009764864795044,False,False,False,True,True,0.677342735513202,2
2012-03-20,SUN PHARMA GLOBAL INC,DIRECT RX,WALMART PHARMACY #3340 (ND),ND,568,-0.13893111352271717,False,False,False,True,True,0.6167059585332768,2
2009-08-29,ACTAVIS PHARMA INC,PRESCRIPTION SUPPLY INC,MAIN STREET PHARMACY #4524 (KS),KS,50000,2.1009764864795044,False,False,False,True,True,0.6900787408427956,2
2009-11-30,MALLINCKRODT LLC,GULF COAST MEDICAL SUPPLY,GOOD NEIGHBOR PHARMACY #1339 (FL),FL,145,-0.15809847302265526,False,False,False,True,True,0.6078658588447345,2
2011-08-17,JANSSEN PHARMACEUTICALS INC,BELLCO DRUG CORP,WALMART PHARMACY #7070 (MI),MI,50000,2.1009764864795044,False,False,True,False,True,0.6756881752772975,2
2012-06-16,ABBOTT LABORATORIES,KINRAY LLC,PUBLIX PHARMACY #3738 (TN),TN,50000,2.1009764864795044,False,False,True,False,True,0.6828492018771251,2
2012-12-24,RHODES TECHNOLOGIES,MIAMI-LUKEN INC,TUG VALLEY PHARMACY #1 (WV),WV,45426,1.8937152516031055,False,False,False,True,True,0.7276060130963394,2
2011-08-11,JANSSEN PHARMACEUTICALS INC,SMITH DRUG COMPANY,MAIN STREET PHARMACY #6927 (MO),MO,340,-0.14926245623190365,False,False,True,False,True,0.6465007157455896,2
2013-03-10,IMPAX LABORATORIES INC,HD SMITH WHOLESALE DRUG CO,RITE AID #6383 (HI),HI,97,-0.16027349254037873,False,False,True,False,True,0.6799927571973917,2
2010-04-18,CADISTA PHARMACEUTICALS INC,BURLINGTON DRUG COMPANY INC,KROGER PHARMACY #1200 (DE),DE,230,-0.15424687596001996,False,False,False,True,True,0.6309231925627682,2
2012-05-21,WATSON LABORATORIES INC,MIAMI-LUKEN INC,WINN-DIXIE PHARMACY #3858 (IN),IN,50000,2.1009764864795044,False,False,True,False,True,0.6765794184235698,2
2013-09-09,PURDUE PHARMA LP,KEYSOURCE MEDICAL INC,PEOPLES PHARMACY #9785 (CA),CA,50000,2.1009764864795044,False,False,False,True,True,0.6736718213541694,2
2009-10-19,QUALITEST PHARMACEUTICALS,HENRY SCHEIN INC,COMMUNITY PHARMACY #3725 (NM),NM,50000,2.1009764864795044,False,False,False,True,True,0.6858566204710616,2
2014-03-27,PAR PHARMACEUTICAL INC,MORRIS & DICKSON CO LLC,MEDICO PHARMACY #8793 (MS),MS,50000,2.1009764864795044,False,False,False,True,True,0.6914477816184215,2
2013-10-09,MALLINCKRODT LLC,BURLINGTON DRUG COMPANY INC,COMMUNITY PHARMACY #2443 (KS),KS,50000,2.1009764864795044,False,False,False,True,True,0.6864499637627965,2
